id_track,name_track,num_samples,end_of_fade_in,start_of_fade_out,loudness,tempo,time_signature,key,mode,id_artist,publish_time,viewCount,likeCount,commentCount,followers,genres,name,popularity
6GxdtMg7DdomU79EodUpfk,Em Là,4351200,0.0,188.94077,-6.413,180.019,4,5,0,25M5YMbLCbYDSFPhQXYE8c,18-08-2022,21850606,137935,3138,26005,[],Onionn.,50
6GICR3XCKLGs1llkGTo17f,Waiting For You,5865406,0.0,252.84789,-5.317,149.978,4,9,0,25M5YMbLCbYDSFPhQXYE8c,02-11-2022,11448828,173097,10391,26005,[],Onionn.,50
0cPPyV6qlTbksNbYvkJZ2J,Người Tình Mùa Đông,4895100,2.77478,211.33643,-6.675,119.988,4,5,1,5jTFNkoZebPnX90CbB3F2A,20-11-2022,26756,174,7,823352,['v-pop'],MONO,51
2FpciGAtwAojUjHEjegtL2,Anh Không Thể,4849598,9.34023,216.62476,-7.589,105.048,4,7,0,25M5YMbLCbYDSFPhQXYE8c,18-08-2022,2952588,25326,1482,26005,[],Onionn.,50
5pguIvBQwXJdRB9aS1Ex6T,Xui Hay Vui,3592989,0.0,160.10739,-5.144,95.052,4,6,0,25M5YMbLCbYDSFPhQXYE8c,03-01-2023,12890839,34881,6779,26005,[],Onionn.,50
3DCFBuBtE9Cun0hZ3Z89ZY,Quên Anh Đi,5439422,0.56798,244.0127,-5.533,191.951,4,8,0,5jTFNkoZebPnX90CbB3F2A,07-08-2022,7638984,205573,24420,823352,['v-pop'],MONO,51
5OD7XA222nynD5tM4NopGX,Stay Cool 2,3288233,0.11592,149.12622,-4.521,102.956,4,11,0,5jTFNkoZebPnX90CbB3F2A,19-01-2023,237042,9914,465,823352,['v-pop'],MONO,51
6dewNnkbnuEEk9ik0zWNzR,Young,4674859,0.0,206.47185,-6.868,120.047,4,10,1,5jTFNkoZebPnX90CbB3F2A,30-01-2024,936964,22579,796,823352,['v-pop'],MONO,51
1BJJbSX6muJVF2AK7uH1x4,Move,3916047,0.07433,174.69533,-8.529,119.992,4,8,0,2loEsOijJ6XiGzWYFXMIRk,11-10-2024,2465390,66121,1622,197756,['melodic house'],Adam Port,77
4x6jx7AeSyE7PlQTdCjIJs,Thandaza,7977911,0.19741,358.1794,-7.776,122.979,4,6,0,2loEsOijJ6XiGzWYFXMIRk,15-03-2024,2556934,16434,291,197756,['melodic house'],Adam Port,77
1Rv6Lfdcny3Avjmpm4W4YM,Your Voice - Adam Port Remix,5747459,0.0,257.11456,-10.55,121.983,4,11,0,2loEsOijJ6XiGzWYFXMIRk,19-08-2022,9145668,50543,420,197756,['melodic house'],Adam Port,77
5bGNsC7FTQ3WZzz0XYOmvZ,Houdini - Adam Port Mix,4454100,0.0,202.0,-10.181,118.974,4,2,0,2loEsOijJ6XiGzWYFXMIRk,22-12-2023,1380343,35934,1139,197756,['melodic house'],Adam Port,77
2dwU9cQumllxZFtXgautY4,The Dream (feat. Martina Camargo),4633945,0.0,210.15623,-7.963,118.983,4,11,0,2loEsOijJ6XiGzWYFXMIRk,28-07-2023,351332,4771,53,197756,['melodic house'],Adam Port,77
3TyPz3L5D2lWncHNYVbzSM,Feeling,6614651,0.06531,292.54822,-13.014,118.007,4,3,1,2loEsOijJ6XiGzWYFXMIRk,12-11-2021,545514,8660,170,197756,['melodic house'],Adam Port,77
5WgW9bG91h4zRUnBr97d6c,Muyè,10363410,0.17732,445.1962,-15.341,120.01,4,7,1,2loEsOijJ6XiGzWYFXMIRk,28-11-2017,4341435,46097,907,197756,['melodic house'],Adam Port,77
2xsIBTddzLEnXCFsxPHBn0,Point Of No Return,6260047,0.29075,283.90234,-10.394,121.979,4,4,1,2loEsOijJ6XiGzWYFXMIRk,15-03-2023,625229,10429,202,197756,['melodic house'],Adam Port,77
35rfoLVPIPftGJcoZzwn9T,Discoteca,8491522,0.08322,367.31647,-14.388,120.0,4,11,0,2loEsOijJ6XiGzWYFXMIRk,26-03-2021,830000,10778,274,197756,['melodic house'],Adam Port,77
5YUyOSNj5gmRjZQ7yZ3JTA,Forms Of Love,8024754,0.0,360.23438,-9.411,122.005,4,5,1,2loEsOijJ6XiGzWYFXMIRk,27-05-2022,751032,8025,312,197756,['melodic house'],Adam Port,77
7vtGOauV0Zz8Px5EJYm7d7,Life in Rio,2081930,0.0,94.41859,-2.126,129.081,4,2,1,6QwlKB1hO357wh5oNuuInl,17-03-2023,9611034,167096,2917,81707,['phonk brasileiro'],Crazy Mano,68
2rCVGFo2htxWlkDwm3klAB,ultraphunk,2545034,0.0,115.42104,1.384,117.049,4,9,1,6QwlKB1hO357wh5oNuuInl,10-08-2023,684638,14716,112,81707,['phonk brasileiro'],Crazy Mano,68
6fazW2YcCSwJRdkoWls1FB,Brazilian Phonk Mano,1864921,0.0,80.66612,-2.958,130.044,4,1,0,6QwlKB1hO357wh5oNuuInl,19-06-2023,6885165,83992,2012,81707,['phonk brasileiro'],Crazy Mano,68
2RT7QX1SJWLEXSjZgZOBnL,ultrakill de funk,2028600,0.0,89.87864,-4.796,126.926,4,7,1,6QwlKB1hO357wh5oNuuInl,11-05-2023,80737,1766,24,81707,['phonk brasileiro'],Crazy Mano,68
0mmcXLiY4njgLDU1kiGoQX,BALADINHA SINISTRA,2616158,0.10476,116.17524,-3.096,132.983,4,0,1,6QwlKB1hO357wh5oNuuInl,09-05-2023,1719609,26332,350,81707,['phonk brasileiro'],Crazy Mano,68
6fqQc1PDfnfocUrb9XsXGU,coqueta,3406497,0.0,148.64835,-3.404,108.989,4,4,1,6QwlKB1hO357wh5oNuuInl,24-04-2023,45503,1106,14,81707,['phonk brasileiro'],Crazy Mano,68
3bPxwh2nck6d43YPDiNWyp,ultraphunk - Super Slowed,3206412,0.0,145.41551,1.319,92.873,4,5,1,6QwlKB1hO357wh5oNuuInl,29-12-2023,577001,10174,188,81707,['phonk brasileiro'],Crazy Mano,68
46f2B6isZhPq4shhC1vZZu,SEQUÊNCIA DO BMW PRETO,2337300,0.0,106.0,-0.866,130.036,4,8,1,6QwlKB1hO357wh5oNuuInl,24-11-2023,1638071,23569,344,81707,['phonk brasileiro'],Crazy Mano,68
34lJpf1XeT6mS58S5Dwqn6,Brazilian Phonk Mano - Super Slowed,2349703,0.0,101.79048,-3.382,103.162,4,11,1,6QwlKB1hO357wh5oNuuInl,01-03-2023,7224281,90906,1542,81707,['phonk brasileiro'],Crazy Mano,68
5DLOxsFtnxkUJ3EQVmLfr7,LAUGH IN HELL,2144976,0.0,92.53152,-1.585,137.025,4,1,1,6QwlKB1hO357wh5oNuuInl,30-06-2023,3156205,42998,537,81707,['phonk brasileiro'],Crazy Mano,68
4CUvVaAYuXtvYURLFz7EIL,Chuyện Đôi Ta (feat. Muộii),4587471,2.07819,199.14014,-7.222,199.815,3,0,1,4bPYvyUn1mWwUwIW57oST2,01-12-2021,43889131,172867,2509,177443,"['v-pop', 'vietnamese hip hop']",Emcee L (Da LAB),53
5BTzf3doGTigDIYUFtbkI9,Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies),5163408,0.09864,224.12482,-8.653,141.464,4,6,1,4bPYvyUn1mWwUwIW57oST2,29-12-2020,34363917,156089,3346,177443,"['v-pop', 'vietnamese hip hop']",Emcee L (Da LAB),53
69OcVU0fqGSBamdmnI0WdP,Chuyện Đôi Ta (feat. Muộii) [Lofi Mix],4493055,0.0,198.83829,-6.207,200.82,3,4,0,4bPYvyUn1mWwUwIW57oST2,05-12-2021,2152873,17703,197,177443,"['v-pop', 'vietnamese hip hop']",Emcee L (Da LAB),53
47368B6cbBe3mjhiM78lcA,"Bài Ka Tuổi Trẻ (feat. Vũ Bùi Thu Thuỷ, Linh Cáo & Mel G)",5064480,0.0,221.82024,-3.793,77.533,4,10,1,4bPYvyUn1mWwUwIW57oST2,10-07-2024,38163,172,0,177443,"['v-pop', 'vietnamese hip hop']",Emcee L (Da LAB),53
6dRV27RhoSZxfLju2nKw3R,Hẹn Em Mai Sau Gặp Lại,5094581,0.57311,220.64182,-8.698,135.89,4,6,1,4bPYvyUn1mWwUwIW57oST2,31-10-2023,2023673,16764,1034,177443,"['v-pop', 'vietnamese hip hop']",Emcee L (Da LAB),53
08JijFqNfBIh2uXe15EhEI,Trên Cao Nhìn Xuống,7104510,0.0,315.0019,-3.371,139.99,4,3,0,4bPYvyUn1mWwUwIW57oST2,07-10-2016,10462368,61532,2702,177443,"['v-pop', 'vietnamese hip hop']",Emcee L (Da LAB),53
6PZ4fBBsfcCxyo0v5H4fri,Mặt Trời Khóc,4998351,2.23492,219.71301,-5.138,115.979,4,2,0,4bPYvyUn1mWwUwIW57oST2,15-07-2022,2580103,35093,4801,177443,"['v-pop', 'vietnamese hip hop']",Emcee L (Da LAB),53
5dpm3U6biXeyvbhmHfJU6Z,Chẳng Biết Điều Gì,5080281,3.92998,222.97542,-8.92,91.426,3,10,1,4bPYvyUn1mWwUwIW57oST2,12-08-2020,2716871,40336,1143,177443,"['v-pop', 'vietnamese hip hop']",Emcee L (Da LAB),53
5H47fXqOvbQsefEm3e0B80,Thế Giới Kẻ Thất Tình,5393769,2.57161,234.30095,-7.117,104.035,4,10,1,4bPYvyUn1mWwUwIW57oST2,10-05-2024,820085,7654,1226,177443,"['v-pop', 'vietnamese hip hop']",Emcee L (Da LAB),53
1g3VDieRVkYgG9gDT5L30d,Con Điên,6054674,0.0,271.3658,-6.799,127.209,4,2,1,4bPYvyUn1mWwUwIW57oST2,20-10-2017,15963048,115018,3623,177443,"['v-pop', 'vietnamese hip hop']",Emcee L (Da LAB),53
0YqE9Z3BW9vbjsGbefwCsp,Flauta do Oriente,2734200,0.0,117.21433,-8.881,130.072,4,6,1,1Z7oSc1PMSULPIoKwUlyb4,08-11-2022,748,16,0,43,[],Mc M4,63
6V1VJgBwUrg9JPTpeL1Yr2,O Melhor no Que Faz 5.0,4638965,0.0,197.05034,1.862,111.294,3,0,1,1Z7oSc1PMSULPIoKwUlyb4,30-09-2024,7681,155,4,43,[],Mc M4,63
7gNXhgspvNQyp5nU9HWsle,Olha a Pedra,3500858,0.0,151.58566,1.266,130.063,4,5,1,1Z7oSc1PMSULPIoKwUlyb4,12-11-2018,138683,4395,96,43,[],Mc M4,63
4rOm745okSKPdDBQxl1Dp1,Funk da Buiu,3256612,0.0,132.41179,-2.221,129.944,4,0,1,1Z7oSc1PMSULPIoKwUlyb4,17-09-2022,1337,32,0,43,[],Mc M4,63
0r6S4kR0QO2LYInbke5c6P,O Melhor no Que Faz 5.0,2643655,0.0,110.93333,4.489,97.899,3,9,1,1Z7oSc1PMSULPIoKwUlyb4,30-09-2024,7681,155,4,43,[],Mc M4,63
6A69anioShbNxsNUL6OYFU,O Melhor no Que Faz 5.0,3737278,0.0,158.77225,2.981,137.865,3,8,1,1Z7oSc1PMSULPIoKwUlyb4,30-09-2024,7681,155,4,43,[],Mc M4,63
1dIBPsMrtVccon2XT9o8g3,Magia 011,3434112,0.0,155.74203,-2.474,130.046,4,6,0,1Z7oSc1PMSULPIoKwUlyb4,07-09-2023,127,5,0,43,[],Mc M4,63
4hNJ5L4onFdICIcyPZkHzu,O Melhor no Que Faz 5.0,2484661,0.0,104.26921,4.663,103.514,3,1,0,1Z7oSc1PMSULPIoKwUlyb4,30-09-2024,7681,155,4,43,[],Mc M4,63
5ZFpxi1s1MqkufYLPak2ez,Faz Carinho Puta,3134489,0.0,128.59212,-0.612,129.988,4,8,1,1Z7oSc1PMSULPIoKwUlyb4,31-08-2023,3345,59,0,43,[],Mc M4,63
4hHA3CyiQl8fmIvFLbMri5,Dubai do Indaiá,3256612,0.0,141.13087,-0.295,130.162,4,1,1,1Z7oSc1PMSULPIoKwUlyb4,09-09-2023,4600,74,0,43,[],Mc M4,63
2vbl2mqgwZCPqiYjn3MPhS,EI DO SENSACIO!,2229019,0.0,95.66041,-4.861,140.007,4,1,1,0oGN0s7dqyWbR41yMsNs0R,11-08-2024,21783,388,12,8699,[],princce,57
6UciJEK3810udYaXf6mn0s,SLIDE MALEVOLENCE,3377325,0.0,147.18549,-8.16,139.775,4,9,0,0oGN0s7dqyWbR41yMsNs0R,29-03-2024,942772,17162,390,8699,[],princce,57
4Tp8VArC7xT59TQE9AKWv1,EI DO SENSACIO! - Super Slowed,2808390,0.0,122.33433,-5.895,111.125,4,2,1,0oGN0s7dqyWbR41yMsNs0R,10-08-2024,23041,532,8,8699,[],princce,57
7naQg2aJ7lllPd0B2Fz6k9,SLIDE MALEVOLENCE - SLOWED,4388685,0.0,193.20744,-9.025,107.57,4,1,1,0oGN0s7dqyWbR41yMsNs0R,29-03-2024,62161,1084,21,8699,[],princce,57
2sbeChz51aCxiqK9orAWsj,Sequência do Slide 01,3406482,0.0,146.83138,-20.132,134.917,4,10,1,0oGN0s7dqyWbR41yMsNs0R,22-03-2024,756448,9536,111,8699,[],princce,57
6Zv1nd7GdiyG5wWXQtbDCO,EI DO SENSACIO! - Slowed,2501991,0.0,108.94803,-5.412,124.718,4,6,0,0oGN0s7dqyWbR41yMsNs0R,12-08-2024,1178596,14365,96,8699,[],princce,57
2I2X8ONMFIV0LqEOAnAaAn,SLIDE MALEVOLENCE - SPEED UP,3042165,0.0,132.49306,-8.061,155.448,4,11,0,0oGN0s7dqyWbR41yMsNs0R,29-03-2024,71415,806,18,8699,[],princce,57
319dlSS0nrjf4r5iEWZvRt,SLIDE MALEVOLENCE - SUPER SLOWED,5840310,0.0,256.72562,-10.132,77.664,4,7,1,0oGN0s7dqyWbR41yMsNs0R,29-03-2024,74122,1386,24,8699,[],princce,57
3vr8T8DPtrDYBHz6DLElSP,EI DO SENSACIO! - Sped Up,1985830,0.0,85.19401,-4.409,157.132,4,1,1,0oGN0s7dqyWbR41yMsNs0R,23-09-2024,73,0,0,8699,[],princce,57
58ow66FEo6V8MlLTLmUtux,Slide Magnifical - Super Slowed - Remix,3501153,0.0,158.78246,-2.027,99.034,4,2,1,0oGN0s7dqyWbR41yMsNs0R,20-04-2024,416101,5178,12,8699,[],princce,57
7bxyNLXYaEYaZTxAuQTHlD,TUCA DONKA,1669015,0.0,72.88744,-3.318,130.028,4,1,1,3QMpCp3GHiHXgnX1LldXWe,15-11-2023,28697360,409801,4735,307613,['gym phonk'],DJ FKU,73
7yIwT8zSR8dzl0rWXbW2jm,MTG - VINGANÇA,1669015,0.0,72.82358,-1.568,129.996,4,0,1,3QMpCp3GHiHXgnX1LldXWe,01-02-2024,1285221,32567,1581,307613,['gym phonk'],DJ FKU,73
1ytfbcVbSMHIgzijgt4z2e,BIBI PHONK BR,2637547,0.0,114.4976,0.136,150.032,4,7,1,6R26kGib2ubbZJMh7kKVGV,25-08-2023,7961834,130935,1704,322563,['latin tek'],Bibi Babydoll,72
0ayzWNOWQGMHYr137ALsKW,WINTER ARC FUNK,2025844,0.0,91.87501,-1.623,128.005,4,7,1,3QMpCp3GHiHXgnX1LldXWe,12-11-2023,226426,5448,55,307613,['gym phonk'],DJ FKU,73
5tUnbsVhdrdvqDM1vs6Arw,MTG - VINGANÇA (Slowed + Reverb),1873402,0.0,81.65297,-2.002,115.786,4,11,0,3QMpCp3GHiHXgnX1LldXWe,23-04-2024,4724799,61182,1969,307613,['gym phonk'],DJ FKU,73
1r08AN9HcG09RsM5Ubf34W,MTG - PISTA TOMA,3000189,2.13624,131.2508,-2.221,127.003,4,8,1,3QMpCp3GHiHXgnX1LldXWe,29-05-2023,22095044,217357,3263,307613,['gym phonk'],DJ FKU,73
4aWhk8Dra3DQy9dLbz7eeL,MTG - VINGANÇA (Super Slowed + Reverb),2648650,0.0,117.83546,-2.534,80.982,4,1,0,3QMpCp3GHiHXgnX1LldXWe,23-04-2024,4724799,61182,1969,307613,['gym phonk'],DJ FKU,73
7qlBJZLbT11ylUS7NbTFVT,TROLLGE,1812764,0.0,77.18893,-0.954,103.992,4,1,1,3QMpCp3GHiHXgnX1LldXWe,07-06-2024,313248,8067,163,307613,['gym phonk'],DJ FKU,73
2tYFO2XyxoHkimTJ9AQsM6,PLUS VIBE,2251432,0.0,96.03193,-1.058,130.073,4,10,0,3QMpCp3GHiHXgnX1LldXWe,11-01-2024,1316919,20998,368,307613,['gym phonk'],DJ FKU,73
6Y975MrXSsIJaXyvPSKdsQ,PHONK BRASILEIRO FRESCO,1682478,0.0,73.14286,-1.552,130.061,4,1,1,3QMpCp3GHiHXgnX1LldXWe,03-08-2023,1343450,28099,571,307613,['gym phonk'],DJ FKU,73
7mLWNwcvwRdEviz6SfYp8A,GigaChad Theme - Phonk House Version,3225351,0.0,141.22957,-5.947,128.001,4,9,1,0Zw2ivPEDptvMHwCXjhdRs,18-08-2022,173333161,1673603,36023,163768,['gym phonk'],g3ox_em,59
1CGWbanDwyns1iXF89GZNO,GigaChad Theme (Phonk House Version) - Slowed,3590674,0.0,151.75401,-6.311,114.961,4,2,1,0Zw2ivPEDptvMHwCXjhdRs,16-10-2022,335683,4559,77,163768,['gym phonk'],g3ox_em,59
4OGkTQRmsTjodBox6nMzFU,Demon (featuring $NOT),2200681,0.29029,95.32372,-2.777,180.064,4,10,0,0Zw2ivPEDptvMHwCXjhdRs,09-03-2023,158931,5065,96,163768,['gym phonk'],g3ox_em,59
23Ax0HD24WJH0GALIsqZ8H,GigaChad Theme (Phonk House Version) - Sped Up,2697814,0.0,111.41515,-5.758,153.933,4,9,1,0Zw2ivPEDptvMHwCXjhdRs,18-08-2022,173333161,1673603,36023,163768,['gym phonk'],g3ox_em,59
0pSLxJJr2MxkoO7Ez7momg,Funk de Macarena,2493611,0.0,109.05832,-7.559,104.005,4,9,1,0Zw2ivPEDptvMHwCXjhdRs,06-09-2024,117108,3137,144,163768,['gym phonk'],g3ox_em,59
72REy2o9BGEcwaGZ565QOJ,I Could Never Stay,3168801,0.0,135.84834,-5.462,140.052,4,0,0,0Zw2ivPEDptvMHwCXjhdRs,15-12-2022,377420,5772,144,163768,['gym phonk'],g3ox_em,59
7FgzLV9AFvtPLyEkRqI2ch,FEARLESS,3783801,0.0,165.62213,-3.582,115.556,4,5,0,0Zw2ivPEDptvMHwCXjhdRs,16-06-2023,398805,7354,152,163768,['gym phonk'],g3ox_em,59
2YYVvvuC7cbIj1OZD3kVs2,AWAKE,2781450,0.0,122.63619,-4.056,139.912,4,1,0,0Zw2ivPEDptvMHwCXjhdRs,01-03-2024,55080,936,74,163768,['gym phonk'],g3ox_em,59
67H1bSIiBpw3XfVrQS8VdU,CHAMA A LOIRINHA,2683800,4.19701,115.69923,-2.555,139.923,4,5,0,0Zw2ivPEDptvMHwCXjhdRs,01-06-2024,35494,708,64,163768,['gym phonk'],g3ox_em,59
7Jp8GCuNmZj6bkIoRD8OeR,GigaChad Theme - Retrowave Remix,3416027,0.0,147.73695,-3.585,127.958,3,4,0,0Zw2ivPEDptvMHwCXjhdRs,30-09-2023,559448,9716,368,163768,['gym phonk'],g3ox_em,59
0EqczV3o6fwksegAavIHpX,LOVELY BASTARDS,2560097,0.0,105.87138,-6.16,150.251,4,1,1,2GBDI5PSiEnVoH0YnFFRLx,24-08-2023,34190794,607115,18977,88527,['gym phonk'],yatashigang,65
0D1lgFbxCMU4aieSJWSy9H,LOVELY BASTARDS - Slowed,3366464,0.0,140.97415,-9.796,114.058,4,1,1,2GBDI5PSiEnVoH0YnFFRLx,25-08-2023,13112920,206174,4418,88527,['gym phonk'],yatashigang,65
5NJFLiDKyjT0vF1VXTwzpE,LOVELY BASTARDS - Remix,2116800,0.0,86.27374,-2.267,150.077,3,4,0,2W6WP4pHQTFlbr2z9S4n54,28-09-2023,8847174,156874,3013,1336638,['drift phonk'],Kordhell,72
0I41U84H7k5dUMSTbakBus,LOVELY BASTARDS - Super Slowed,4241444,0.0,177.99255,-13.09,181.144,4,8,1,2GBDI5PSiEnVoH0YnFFRLx,06-09-2023,12951658,240090,5143,88527,['gym phonk'],yatashigang,65
7KXAgGAHEB1Ny89pL6eEA0,Demons Around,3650575,0.0,156.29932,-6.851,181.127,4,5,0,2GBDI5PSiEnVoH0YnFFRLx,08-08-2022,3831781,75723,2936,88527,['gym phonk'],yatashigang,65
4poYPBU99S1ffLaSPzEk4u,LOVELY BASTARDS - Sped Up,2027320,0.0,83.82984,-3.353,126.631,5,6,0,2GBDI5PSiEnVoH0YnFFRLx,04-09-2023,1873479,17417,565,88527,['gym phonk'],yatashigang,65
2qmn3UsrMtbt3orqjZSDVh,BREATHE,4016990,0.0,161.9882,-5.06,141.817,4,2,1,2GBDI5PSiEnVoH0YnFFRLx,17-11-2022,514129,10030,18,88527,['gym phonk'],yatashigang,65
6ZcH96yz0Ly7iMYVvOnyA3,TOUGH PSYCHO 2,2790866,0.24571,120.44771,2.018,122.156,5,8,1,2GBDI5PSiEnVoH0YnFFRLx,29-09-2022,1240420,26051,33,88527,['gym phonk'],yatashigang,65
148fHAJyYSOEWMEIrHk6Ei,LOVELY BASTARDS MAKE MY DAY,3468189,0.0,138.89017,-7.929,150.02,4,1,1,2GBDI5PSiEnVoH0YnFFRLx,15-10-2024,12145,62,0,88527,['gym phonk'],yatashigang,65
15he7574Th3O8LH79GiGCy,HEAVEN,2152729,12.66068,95.16118,-2.718,159.988,4,10,0,2GBDI5PSiEnVoH0YnFFRLx,05-01-2024,199013,7487,366,88527,['gym phonk'],yatashigang,65
6IHLOkgZftkcqS3fM0jMCT,Em Xinh,4040373,0.07546,180.73251,-5.508,189.788,4,6,1,25M5YMbLCbYDSFPhQXYE8c,26-12-2023,37000435,220720,6492,26005,[],Onionn.,50
6GxdtMg7DdomU79EodUpfk,Em Là,4351200,0.0,188.94077,-6.413,180.019,4,5,0,25M5YMbLCbYDSFPhQXYE8c,18-08-2022,21850606,137935,3138,26005,[],Onionn.,50
3IIvAUPtTqcvB4YnEbYGVX,Chạy Ngay Đi - Onionn Remix,5080320,0.37819,221.59964,-1.497,124.982,4,2,0,25M5YMbLCbYDSFPhQXYE8c,04-07-2018,38816264,539815,48899,26005,[],Onionn.,50
6GICR3XCKLGs1llkGTo17f,Waiting For You,5865406,0.0,252.84789,-5.317,149.978,4,9,0,25M5YMbLCbYDSFPhQXYE8c,02-11-2022,11448828,173097,10391,26005,[],Onionn.,50
2ShQq13oxO44pXA4WBfwjU,Nắng Ấm Xa Dần - Onionn Remix,4191451,0.0,187.25153,-2.669,113.004,4,9,1,25M5YMbLCbYDSFPhQXYE8c,04-04-2019,21977869,379287,20373,26005,[],Onionn.,50
5IAk1hTIdK7uzdEfm1A9Ji,Có Chắc Yêu Là Đây - Onionn Remix Countdown 2021,5070912,0.0,216.86276,-3.814,94.99,4,6,1,25M5YMbLCbYDSFPhQXYE8c,25-09-2023,103542,939,45,26005,[],Onionn.,50
2FpciGAtwAojUjHEjegtL2,Anh Không Thể,4849598,9.34023,216.62476,-7.589,105.048,4,7,0,25M5YMbLCbYDSFPhQXYE8c,18-08-2022,2952588,25326,1482,26005,[],Onionn.,50
6UPO94651ylle0QVqS98dp,Remember Me - Onionn Remix Countdown 2021,4361891,0.38349,187.08897,-2.528,165.015,4,4,0,25M5YMbLCbYDSFPhQXYE8c,25-09-2023,13352,312,22,26005,[],Onionn.,50
5pguIvBQwXJdRB9aS1Ex6T,Xui Hay Vui,3592989,0.0,160.10739,-5.144,95.052,4,6,0,25M5YMbLCbYDSFPhQXYE8c,03-01-2023,12890839,34881,6779,26005,[],Onionn.,50
570bBRDUZWmqNa6kWauQPO,không cần phải nói nhiều - The Goodboi Flip,4722968,3.89515,210.3902,-4.021,92.948,4,10,0,25M5YMbLCbYDSFPhQXYE8c,27-11-2022,380804,5559,117,26005,[],Onionn.,50
6sIWcLjuMvOcxAfMOx1kbB,FEVER,5734621,0.0,256.97525,-6.739,135.994,4,6,1,401ikVSob52311M6Fwnunt,10-10-2024,60616,1520,67,46914,"['vietnamese hip hop', 'vietnamese melodic rap']",Coldzy,46
3Xxv7R3kgi4ahSvmCHqhE3,If You Said So - Remix,3900094,0.0,170.19646,-9.507,94.961,4,8,1,401ikVSob52311M6Fwnunt,12-02-2022,4068034,25037,482,46914,"['vietnamese hip hop', 'vietnamese melodic rap']",Coldzy,46
0HoW6vYSTE9eutD16ZpXv0,If You Said So (feat. Wxrdie & 2Pillz),3446478,0.0,150.41887,-9.479,88.632,4,8,1,401ikVSob52311M6Fwnunt,16-06-2020,13507148,69278,884,46914,"['vietnamese hip hop', 'vietnamese melodic rap']",Coldzy,46
4SKNRnBqCeZl5wm0FVWEIQ,ĐI BÃO,4815720,0.0,208.71837,-3.982,100.014,4,1,0,401ikVSob52311M6Fwnunt,04-06-2024,184791,1785,129,46914,"['vietnamese hip hop', 'vietnamese melodic rap']",Coldzy,46
0OqBueBAvBbWvrN51BvitD,Loop,5494951,0.0,243.11873,-9.495,90.509,4,9,1,401ikVSob52311M6Fwnunt,06-12-2019,8490185,29247,635,46914,"['vietnamese hip hop', 'vietnamese melodic rap']",Coldzy,46
3t4WT0JFQuyFJGCP4BhNPi,BÁO THỨC,5025349,0.0,222.41234,-3.152,129.013,4,6,0,401ikVSob52311M6Fwnunt,25-05-2024,319145,4551,265,46914,"['vietnamese hip hop', 'vietnamese melodic rap']",Coldzy,46
4Nx5rlcICHUMKXnKKmbpbq,LAST PERFORMANCE,4727520,2.41488,204.4517,-3.626,149.989,4,9,1,401ikVSob52311M6Fwnunt,06-11-2021,930096,14116,1102,46914,"['vietnamese hip hop', 'vietnamese melodic rap']",Coldzy,46
1fsag6oPedN5lIrjs71xYL,HOODIE,5122656,0.0,229.85432,-4.31,124.976,4,8,1,401ikVSob52311M6Fwnunt,04-06-2024,115657,1016,80,46914,"['vietnamese hip hop', 'vietnamese melodic rap']",Coldzy,46
476OvQTK7vTVIS3yDz9ShR,COLD LẠC BỘ,4156590,0.38839,185.32426,-3.939,134.04,4,0,1,401ikVSob52311M6Fwnunt,04-06-2024,51290,638,31,46914,"['vietnamese hip hop', 'vietnamese melodic rap']",Coldzy,46
1N0xyjNNozqmVnGQB8YGam,AIRPLANE MODE,2296651,0.0,97.03619,-6.63,144.672,4,9,1,401ikVSob52311M6Fwnunt,04-06-2024,34508,473,31,46914,"['vietnamese hip hop', 'vietnamese melodic rap']",Coldzy,46
4jWxeq0IpdNhEaBzkNNwTf,Đừng Xa Anh Nhé (feat. Harvey),5087750,0.08966,216.82213,-10.034,180.17,4,7,1,7idMddC7XksYOUjJRzN1yA,22-06-2024,2469815,12024,362,888,[],Kevindauroi,38
55p5y8AEsaQTOHaTWUj2R3,Đừng Xa Anh Nhé (feat. Harvey) [Sped Up],4673536,0.14912,197.22449,-12.632,98.993,4,9,1,7idMddC7XksYOUjJRzN1yA,29-06-2024,49000,516,16,888,[],Kevindauroi,38
5gwDbVXWFQgrHVsV7rCX2g,Đừng Xa Anh Nhé (Live at ZLAB),5622558,0.30091,216.6538,-12.645,97.693,4,7,1,7idMddC7XksYOUjJRzN1yA,13-08-2024,22191,438,30,888,[],Kevindauroi,38
6yVjjQA31SLM1kc4j5jPwF,BRAZILIAN DANÇA PHONK,2606187,0.07501,107.66512,-2.39,126.015,4,1,1,24YUNOEuu3kf4OOtC8cQE5,12-05-2023,11433285,136707,1592,212814,"['aggressive phonk', 'polish phonk']",6YNTHMANE,64
6qlnqjooo2LfPr0FLbWsbQ,Ashi Ashi,2436000,0.0,103.13723,-2.483,126.052,4,11,0,24YUNOEuu3kf4OOtC8cQE5,13-02-2024,7803859,83228,1610,212814,"['aggressive phonk', 'polish phonk']",6YNTHMANE,64
1tpgY6cqm5s0HdKwiqpliF,Zachem,2480625,0.0,112.5,-1.59,128.051,4,6,0,24YUNOEuu3kf4OOtC8cQE5,19-06-2024,47684,1176,71,212814,"['aggressive phonk', 'polish phonk']",6YNTHMANE,64
